feature	RandomForest(n=200, p=1.0)
counts(Norminten<0.25Normalized-SUMMARYCustomAlgos.tsv_var.txt	0.00011002451304201744
counts(inten<0.04Normalized-SUMMARYCustomAlgos.tsv_median.txt	0.00010998278194433242
counts(Norminten<0.09Normalized-SUMMARYCustomAlgos.tsv_var.txt	0.00010994739340418467
counts(inten<0.26Normalized-SUMMARYCustomAlgos.tsv_median.txt	0.00010986004154405666
counts(inten<0.18000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	0.00010983700060022878
MicrocoloniesPlatonicNormalized-SUMMARYCustomAlgos.tsv_var.txt	0.00010967838361729647
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_median.txt	0.00010937557955284655
counts(Norminten<0.28Normalized-SUMMARYCustomAlgos.tsv_max.txt	0.0001090747372444256
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_mean.txt	0.00010899138962270309
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_q90.txt	0.00010851008100306873
counts(inten<0.27-SUMMARYCustomAlgos.tsv_max.txt	0.0001081192431597829
counts(inten<0.22Normalized-SUMMARYCustomAlgos.tsv_max.txt	0.00010795886356798856
counts(inten<0.17-SUMMARYCustomAlgos.tsv_q25.txt	0.00010759601951774845
counts(Norminten<0.17Normalized-SUMMARYCustomAlgos.tsv_std.txt	0.00010739443537088153
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	0.00010732276682074172
counts(inten<0.05Normalized-SUMMARYCustomAlgos.tsv_q10.txt	0.00010682203706580846
counts(Norminten<0.24000000000000002-SUMMARYCustomAlgos.tsv_median.txt	0.0001068201374694811
counts(Norminten<0.15000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	0.00010680422853435617
counts(inten<0.28Normalized-SUMMARYCustomAlgos.tsv_min.txt	0.00010670131743541115
counts(inten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_min.txt	0.00010667981626975512
minPropNormalized-SUMMARYCustomAlgos.tsv_q75.txt	0.00010667980544773486
counts(inten<0.05Normalized-SUMMARYCustomAlgos.tsv_std.txt	0.00010648104967035332
counts(Norminten<0.11Normalized-SUMMARYCustomAlgos.tsv_q25.txt	0.00010647772141859132
counts(Norminten<0.19Normalized-SUMMARYCustomAlgos.tsv_q10.txt	0.00010637370258793242
ThicknessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_mean.txt	0.00010631942845726292
mindiffs-SUMMARYDiffGlobal.tsv_q10.txt	0.00010619968180797923
counts(inten<0.11-SUMMARYCustomAlgos.tsv_min.txt	0.00010579019974874368
medNormalized-SUMMARYCustomAlgos.tsv_median.txt	0.00010577150567421096
counts(inten<0.29000000000000004-SUMMARYCustomAlgos.tsv_min.txt	0.00010561236807743771
counts(inten<0.11-SUMMARYCustomAlgos.tsv_median.txt	0.00010536299507925706
ThicknessThreshold=0.03-SUMMARYCustomAlgos.tsv_q75.txt	0.0001052749958462146
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_mean.txt	0.00010487229618282576
counts(inten<0.24000000000000002-SUMMARYCustomAlgos.tsv_min.txt	0.00010433287680394576
MicrocoloniesPlatonic-SUMMARYCustomAlgos.tsv_q25.txt	0.00010397070112867586
counts(Norminten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_q10.txt	0.00010362383937293713
counts(Norminten<0.29000000000000004-SUMMARYCustomAlgos.tsv_q25.txt	0.00010352778504533457
MicrocoloniesPlatonic-SUMMARYCustomAlgos.tsv_var.txt	0.00010347412428779954
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_median.txt	0.00010344499724863502
counts(inten<0.01-SUMMARYCustomAlgos.tsv_std.txt	0.00010321504471876526
counts(Norminten<0.12-SUMMARYCustomAlgos.tsv_q25.txt	0.00010295620886454661
counts(inten<0.25-SUMMARYCustomAlgos.tsv_q90.txt	0.00010250386306598067
counts(Norminten<0.27Normalized-SUMMARYCustomAlgos.tsv_min.txt	0.00010243715873510032
globalMean-SUMMARYDiffGlobal.tsv_q90.txt	0.0001022229450084694
MicrocoloniesPlatonicNormalized-SUMMARYCustomAlgos.tsv_q25.txt	0.00010217458915403806
counts(inten<0.2-SUMMARYCustomAlgos.tsv_mean.txt	0.00010205494699553747
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	0.00010169213088774745
counts(inten<0.26-SUMMARYCustomAlgos.tsv_var.txt	0.00010156666769193792
counts(Norminten<0.19Normalized-SUMMARYCustomAlgos.tsv_min.txt	0.00010131349081050881
counts(inten<0.16Normalized-SUMMARYCustomAlgos.tsv_q90.txt	0.00010129031967301251
counts(inten<0.19-SUMMARYCustomAlgos.tsv_q75.txt	0.00010113076670366359
counts(inten<0.25-SUMMARYCustomAlgos.tsv_q25.txt	0.00010106605900919221
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_q25.txt	0.00010099773063933431
counts(Norminten<0.2Normalized-SUMMARYCustomAlgos.tsv_std.txt	0.00010093018774750827
counts(inten<0.09999999999999999Normalized-SUMMARYCustomAlgos.tsv_median.txt	0.00010067055865369599
counts(Norminten<0.12-SUMMARYCustomAlgos.tsv_q90.txt	0.00010041576036153695
counts(inten<0.11-SUMMARYCustomAlgos.tsv_mean.txt	0.00010030968990536976
counts(inten<0.03Normalized-SUMMARYCustomAlgos.tsv_var.txt	0.00010021999915688567
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_mean.txt	0.00010009992676605914
counts(inten<0.18000000000000002-SUMMARYCustomAlgos.tsv_var.txt	9.966284757548395e-05
counts(Norminten<0.11-SUMMARYCustomAlgos.tsv_q75.txt	9.950204625263529e-05
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_q90.txt	9.931841636983888e-05
ThicknessThreshold=0.03-SUMMARYCustomAlgos.tsv_median.txt	9.899385759898047e-05
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_mean.txt	9.881350866763566e-05
counts(Norminten<0.11-SUMMARYCustomAlgos.tsv_q10.txt	9.830521260109698e-05
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_q10.txt	9.811447522793006e-05
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_q25.txt	9.797036003508707e-05
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_mean.txt	9.770181364997216e-05
counts(inten<0.060000000000000005Normalized-SUMMARYCustomAlgos.tsv_var.txt	9.744860399263745e-05
counts(inten<0.23Normalized-SUMMARYCustomAlgos.tsv_q90.txt	9.709613254848149e-05
counts(Norminten<0.05-SUMMARYCustomAlgos.tsv_q75.txt	9.674696685693293e-05
counts(inten<0.16-SUMMARYCustomAlgos.tsv_median.txt	9.662768403587128e-05
counts(inten<0.19Normalized-SUMMARYCustomAlgos.tsv_q90.txt	9.653104757432646e-05
counts(inten<0.25Normalized-SUMMARYCustomAlgos.tsv_median.txt	9.644444952565761e-05
counts(Norminten<0.19-SUMMARYCustomAlgos.tsv_q10.txt	9.623526858364671e-05
counts(inten<0.12-SUMMARYCustomAlgos.tsv_std.txt	9.594103408979489e-05
counts(Norminten<0.15000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	9.593345257709739e-05
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_q10.txt	9.589514617263287e-05
med-SUMMARYCustomAlgos.tsv_q75.txt	9.563175285254225e-05
ThicknessThreshold=0.03-SUMMARYCustomAlgos.tsv_q10.txt	9.544524184080936e-05
counts(Norminten<0.03Normalized-SUMMARYCustomAlgos.tsv_var.txt	9.526089665032844e-05
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_q25.txt	9.498567282793864e-05
counts(Norminten<0.09999999999999999Normalized-SUMMARYCustomAlgos.tsv_var.txt	9.492472724162861e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_median.txt	9.490564899300163e-05
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_q90.txt	9.485181857784828e-05
counts(Norminten<0.28-SUMMARYCustomAlgos.tsv_min.txt	9.456330840882953e-05
maxNormalized-SUMMARYCustomAlgos.tsv_std.txt	9.451958803217243e-05
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_q75.txt	9.41795114185859e-05
counts(Norminten<0.23Normalized-SUMMARYCustomAlgos.tsv_min.txt	9.417865757369876e-05
counts(inten<0.060000000000000005-SUMMARYCustomAlgos.tsv_q10.txt	9.391279256488273e-05
counts(inten<0.26-SUMMARYCustomAlgos.tsv_max.txt	9.380847539195495e-05
mdiffs-SUMMARYDiffGlobal.tsv_q90.txt	9.370486783330797e-05
counts(inten<0.2-SUMMARYCustomAlgos.tsv_q90.txt	9.356181906967891e-05
counts(inten<0.14-SUMMARYCustomAlgos.tsv_mean.txt	9.350519924480844e-05
counts(Norminten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_median.txt	9.316649152125022e-05
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_q10.txt	9.285186377567755e-05
counts(Norminten<0.16-SUMMARYCustomAlgos.tsv_max.txt	9.284998872220437e-05
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_q75.txt	9.259171044964097e-05
counts(Norminten<0.05-SUMMARYCustomAlgos.tsv_median.txt	9.253425932212148e-05
counts(Norminten<0.26-SUMMARYCustomAlgos.tsv_std.txt	9.243946125784672e-05
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_q10.txt	9.208986951621385e-05
counts(Norminten<0.25-SUMMARYCustomAlgos.tsv_q90.txt	9.134134463911815e-05
counts(Norminten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_min.txt	9.100602346493819e-05
counts(inten<0.15000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	9.087926608123106e-05
counts(Norminten<0.08-SUMMARYCustomAlgos.tsv_q75.txt	9.050009915514237e-05
mean-SUMMARYCustomAlgos.tsv_max.txt	9.006034951787767e-05
counts(inten<0.28-SUMMARYCustomAlgos.tsv_var.txt	9.003697904425946e-05
counts(inten<0.11-SUMMARYCustomAlgos.tsv_q25.txt	8.982510902018557e-05
counts(Norminten<0.22Normalized-SUMMARYCustomAlgos.tsv_q10.txt	8.972602805266126e-05
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_max.txt	8.969139371258294e-05
counts(Norminten<0.17-SUMMARYCustomAlgos.tsv_var.txt	8.951084829863457e-05
counts(inten<0.22Normalized-SUMMARYCustomAlgos.tsv_min.txt	8.90422429144537e-05
MicrocoloniesPlatonic-SUMMARYCustomAlgos.tsv_median.txt	8.891419948720447e-05
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_q90.txt	8.879120881034149e-05
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_q75.txt	8.875126415670571e-05
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_q10.txt	8.853567424520922e-05
counts(Norminten<0.28-SUMMARYCustomAlgos.tsv_median.txt	8.85296281016783e-05
counts(Norminten<0.05-SUMMARYCustomAlgos.tsv_mean.txt	8.82801610373444e-05
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_min.txt	8.815775139954731e-05
counts(inten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_var.txt	8.799921954260558e-05
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_q25.txt	8.771981833962782e-05
counts(Norminten<0.03-SUMMARYCustomAlgos.tsv_q90.txt	8.758285504911586e-05
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	8.731056540615999e-05
counts(inten<0.01Normalized-SUMMARYCustomAlgos.tsv_q25.txt	8.705071391457882e-05
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_q75.txt	8.682758432952703e-05
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_q75.txt	8.66566201203137e-05
counts(Norminten<0.06999999999999999-SUMMARYCustomAlgos.tsv_q75.txt	8.636475558012599e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_q25.txt	8.635840812550505e-05
counts(inten<0.26Normalized-SUMMARYCustomAlgos.tsv_q25.txt	8.629247184409536e-05
counts(inten<0.26Normalized-SUMMARYCustomAlgos.tsv_q90.txt	8.552762500377143e-05
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_min.txt	8.541379552133361e-05
counts(Norminten<0.01-SUMMARYCustomAlgos.tsv_std.txt	8.518073062741056e-05
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_q25.txt	8.503984606077538e-05
counts(inten<0.14-SUMMARYCustomAlgos.tsv_q10.txt	8.503130044864856e-05
max-SUMMARYCustomAlgos.tsv_q10.txt	8.474822312717918e-05
MicrocoloniesPlatonicNormalized-SUMMARYCustomAlgos.tsv_q90.txt	8.469953113119057e-05
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_q90.txt	8.46701944344531e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_var.txt	8.459610756433796e-05
counts(inten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_std.txt	8.456348757465956e-05
counts(inten<0.09999999999999999Normalized-SUMMARYCustomAlgos.tsv_max.txt	8.45000972782583e-05
counts(inten<0.12-SUMMARYCustomAlgos.tsv_q10.txt	8.439469574870979e-05
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_q90.txt	8.435030041624795e-05
globalMean-SUMMARYDiffGlobal.tsv_q10.txt	8.430097365235983e-05
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_max.txt	8.416504025116829e-05
med-SUMMARYCustomAlgos.tsv_max.txt	8.392682431841513e-05
counts(inten<0.23-SUMMARYCustomAlgos.tsv_q10.txt	8.354822250668194e-05
counts(Norminten<0.17-SUMMARYCustomAlgos.tsv_q25.txt	8.35260931396768e-05
counts(inten<0.22-SUMMARYCustomAlgos.tsv_q10.txt	8.331563865436606e-05
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_q10.txt	8.328740108150621e-05
counts(inten<0.15000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	8.323473843853947e-05
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_q90.txt	8.313238239185264e-05
counts(Norminten<0.2-SUMMARYCustomAlgos.tsv_var.txt	8.29304988749047e-05
counts(Norminten<0.17Normalized-SUMMARYCustomAlgos.tsv_q10.txt	8.285528390165999e-05
counts(inten<0.25-SUMMARYCustomAlgos.tsv_min.txt	8.280052632487442e-05
counts(inten<0.25Normalized-SUMMARYCustomAlgos.tsv_q10.txt	8.26593097344863e-05
counts(Norminten<0.05Normalized-SUMMARYCustomAlgos.tsv_median.txt	8.258466386111222e-05
ThicknessThreshold=0.09-SUMMARYCustomAlgos.tsv_q10.txt	8.256935692465124e-05
counts(inten<0.15000000000000002Normalized-SUMMARYCustomAlgos.tsv_std.txt	8.252429007659915e-05
counts(Norminten<0.01Normalized-SUMMARYCustomAlgos.tsv_q25.txt	8.243901381517149e-05
counts(inten<0.27-SUMMARYCustomAlgos.tsv_q25.txt	8.234726990266268e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_min.txt	8.206156757007962e-05
counts(Norminten<0.11Normalized-SUMMARYCustomAlgos.tsv_var.txt	8.187438093007346e-05
counts(inten<0.26-SUMMARYCustomAlgos.tsv_q90.txt	8.185159847141012e-05
counts(Norminten<0.22Normalized-SUMMARYCustomAlgos.tsv_std.txt	8.18263353434452e-05
counts(inten<0.11-SUMMARYCustomAlgos.tsv_q10.txt	8.17016968283022e-05
counts(inten<0.04Normalized-SUMMARYCustomAlgos.tsv_q90.txt	8.169223599879215e-05
counts(Norminten<0.12-SUMMARYCustomAlgos.tsv_min.txt	8.146621358813537e-05
counts(inten<0.28Normalized-SUMMARYCustomAlgos.tsv_q10.txt	8.13549326313168e-05
counts(inten<0.19Normalized-SUMMARYCustomAlgos.tsv_q10.txt	8.062416974807625e-05
counts(Norminten<0.21000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	8.053926033945126e-05
counts(Norminten<0.27Normalized-SUMMARYCustomAlgos.tsv_std.txt	8.036581111672201e-05
counts(inten<0.13-SUMMARYCustomAlgos.tsv_var.txt	8.031787582536867e-05
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_q10.txt	7.969205412353157e-05
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_median.txt	7.966255806796375e-05
counts(Norminten<0.26Normalized-SUMMARYCustomAlgos.tsv_q10.txt	7.965759935156445e-05
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	7.953976045753414e-05
counts(inten<0.13-SUMMARYCustomAlgos.tsv_median.txt	7.945206693535308e-05
counts(inten<0.26-SUMMARYCustomAlgos.tsv_mean.txt	7.93721115528486e-05
counts(Norminten<0.14-SUMMARYCustomAlgos.tsv_q90.txt	7.925750571354174e-05
counts(Norminten<0.16Normalized-SUMMARYCustomAlgos.tsv_std.txt	7.917123205302205e-05
counts(Norminten<0.23-SUMMARYCustomAlgos.tsv_var.txt	7.91300656328219e-05
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_max.txt	7.903395524435031e-05
counts(inten<0.29000000000000004-SUMMARYCustomAlgos.tsv_mean.txt	7.902585179885217e-05
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_q75.txt	7.893756101419295e-05
counts(inten<0.29000000000000004-SUMMARYCustomAlgos.tsv_q25.txt	7.877717686927608e-05
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_min.txt	7.87490719787907e-05
ThicknessThreshold=0.09-SUMMARYCustomAlgos.tsv_mean.txt	7.860854088120112e-05
counts(inten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_q10.txt	7.827770381093212e-05
counts(Norminten<0.23Normalized-SUMMARYCustomAlgos.tsv_q25.txt	7.810375043879439e-05
counts(inten<0.25-SUMMARYCustomAlgos.tsv_q10.txt	7.801716843863058e-05
counts(Norminten<0.09-SUMMARYCustomAlgos.tsv_q75.txt	7.799854936245723e-05
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_median.txt	7.782487146259063e-05
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_q75.txt	7.777981100067973e-05
counts(inten<0.28Normalized-SUMMARYCustomAlgos.tsv_max.txt	7.769131950575482e-05
counts(inten<0.03-SUMMARYCustomAlgos.tsv_q75.txt	7.756423610864922e-05
counts(inten<0.02-SUMMARYCustomAlgos.tsv_min.txt	7.751963620350188e-05
counts(Norminten<0.26-SUMMARYCustomAlgos.tsv_q90.txt	7.744140809593387e-05
counts(Norminten<0.15000000000000002Normalized-SUMMARYCustomAlgos.tsv_std.txt	7.720272816853785e-05
counts(Norminten<0.2-SUMMARYCustomAlgos.tsv_min.txt	7.714172180767076e-05
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_q10.txt	7.701702752128255e-05
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_q90.txt	7.686491359209461e-05
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_q25.txt	7.679632181582732e-05
counts(Norminten<0.09999999999999999-SUMMARYCustomAlgos.tsv_q90.txt	7.67755371185121e-05
counts(Norminten<0.16-SUMMARYCustomAlgos.tsv_q75.txt	7.668181412054097e-05
counts(inten<0.12-SUMMARYCustomAlgos.tsv_mean.txt	7.635911528044307e-05
counts(inten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_q75.txt	7.628907015007092e-05
counts(inten<0.26-SUMMARYCustomAlgos.tsv_min.txt	7.616142588503474e-05
counts(Norminten<0.08-SUMMARYCustomAlgos.tsv_q90.txt	7.58392735609941e-05
counts(Norminten<0.23-SUMMARYCustomAlgos.tsv_q10.txt	7.582959769383696e-05
counts(Norminten<0.21000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	7.581794240502133e-05
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	7.553631579890604e-05
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_q25.txt	7.539364677256624e-05
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_max.txt	7.512537022818468e-05
counts(inten<0.15000000000000002-SUMMARYCustomAlgos.tsv_var.txt	7.507467634617601e-05
counts(Norminten<0.26-SUMMARYCustomAlgos.tsv_median.txt	7.506379371494763e-05
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_q25.txt	7.477442986669313e-05
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_min.txt	7.47009389724631e-05
counts(Norminten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_std.txt	7.461489456655445e-05
counts(inten<0.13Normalized-SUMMARYCustomAlgos.tsv_std.txt	7.452868496613911e-05
counts(Norminten<0.15000000000000002Normalized-SUMMARYCustomAlgos.tsv_q90.txt	7.44057491259859e-05
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_min.txt	7.407053742806998e-05
counts(Norminten<0.09999999999999999-SUMMARYCustomAlgos.tsv_q75.txt	7.401954565091792e-05
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_max.txt	7.382143701745624e-05
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_min.txt	7.36685122396597e-05
ThicknessThreshold=0.09-SUMMARYCustomAlgos.tsv_q25.txt	7.314733415392534e-05
max-SUMMARYCustomAlgos.tsv_mean.txt	7.313424557245592e-05
counts(Norminten<0.25Normalized-SUMMARYCustomAlgos.tsv_std.txt	7.30830430012019e-05
counts(Norminten<0.21000000000000002-SUMMARYCustomAlgos.tsv_min.txt	7.289179682579563e-05
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	7.28440431058362e-05
counts(Norminten<0.060000000000000005Normalized-SUMMARYCustomAlgos.tsv_var.txt	7.281377867060961e-05
med-SUMMARYCustomAlgos.tsv_q90.txt	7.259011334460244e-05
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_q25.txt	7.246794278379298e-05
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_q10.txt	7.237146828686034e-05
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_mean.txt	7.216869406317249e-05
counts(Norminten<0.28Normalized-SUMMARYCustomAlgos.tsv_q10.txt	7.216672339830102e-05
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_mean.txt	7.214189542340662e-05
Homogenity-SUMMARYCustomAlgos.tsv_mean.txt	7.213239508602322e-05
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_max.txt	7.192540549760491e-05
counts(inten<0.25Normalized-SUMMARYCustomAlgos.tsv_max.txt	7.188875368462133e-05
counts(inten<0.15000000000000002-SUMMARYCustomAlgos.tsv_std.txt	7.179123390840765e-05
counts(inten<0.2Normalized-SUMMARYCustomAlgos.tsv_max.txt	7.173706994139929e-05
Homogenity-SUMMARYCustomAlgos.tsv_q75.txt	7.173218727332423e-05
counts(inten<0.26Normalized-SUMMARYCustomAlgos.tsv_max.txt	7.15523731232434e-05
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_min.txt	7.154014387938354e-05
counts(inten<0.19Normalized-SUMMARYCustomAlgos.tsv_var.txt	7.143363263527467e-05
counts(Norminten<0.25-SUMMARYCustomAlgos.tsv_q10.txt	7.135406183853305e-05
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	7.119864168111262e-05
counts(Norminten<0.12-SUMMARYCustomAlgos.tsv_q10.txt	7.103488943786323e-05
counts(inten<0.13-SUMMARYCustomAlgos.tsv_q10.txt	7.102482553856091e-05
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_max.txt	7.086535102430924e-05
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_max.txt	7.082432154084417e-05
counts(Norminten<0.09-SUMMARYCustomAlgos.tsv_q90.txt	7.029475650639186e-05
counts(inten<0.13Normalized-SUMMARYCustomAlgos.tsv_q25.txt	7.005442818924132e-05
counts(inten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_max.txt	7.001978012954134e-05
counts(Norminten<0.2-SUMMARYCustomAlgos.tsv_q90.txt	6.993528672790375e-05
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_median.txt	6.975956649522266e-05
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_median.txt	6.96936234609066e-05
counts(inten<0.12-SUMMARYCustomAlgos.tsv_max.txt	6.935102531290331e-05
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_q25.txt	6.906442897544108e-05
counts(Norminten<0.27-SUMMARYCustomAlgos.tsv_q90.txt	6.904192377643068e-05
counts(Norminten<0.25-SUMMARYCustomAlgos.tsv_min.txt	6.872797539364652e-05
counts(inten<0.01Normalized-SUMMARYCustomAlgos.tsv_q90.txt	6.859336802785554e-05
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_min.txt	6.840106455981562e-05
counts(Norminten<0.15000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	6.825620731322065e-05
counts(Norminten<0.13Normalized-SUMMARYCustomAlgos.tsv_q25.txt	6.819359936057223e-05
MicrocoloniesPlatonicNormalized-SUMMARYCustomAlgos.tsv_min.txt	6.816506119303498e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_q90.txt	6.80970903294991e-05
counts(inten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_q25.txt	6.799811855598139e-05
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_q75.txt	6.788348196533171e-05
counts(Norminten<0.060000000000000005-SUMMARYCustomAlgos.tsv_median.txt	6.781811684993822e-05
max-SUMMARYCustomAlgos.tsv_std.txt	6.732023643138672e-05
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_max.txt	6.724363106778877e-05
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_median.txt	6.713476393832163e-05
counts(Norminten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_q10.txt	6.707524637152484e-05
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_q90.txt	6.703107500690926e-05
MicrocoloniesPlatonicNormalized-SUMMARYCustomAlgos.tsv_q75.txt	6.698754721308045e-05
counts(inten<0.2-SUMMARYCustomAlgos.tsv_q75.txt	6.684417970811766e-05
counts(inten<0.24000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	6.65594854769433e-05
counts(inten<0.16Normalized-SUMMARYCustomAlgos.tsv_std.txt	6.655525037929068e-05
counts(Norminten<0.11-SUMMARYCustomAlgos.tsv_q25.txt	6.64986866903468e-05
counts(inten<0.01-SUMMARYCustomAlgos.tsv_var.txt	6.593301107550661e-05
counts(Norminten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_max.txt	6.586912163237093e-05
counts(inten<0.19-SUMMARYCustomAlgos.tsv_median.txt	6.57002403515395e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_q75.txt	6.5427198303278e-05
counts(Norminten<0.15000000000000002Normalized-SUMMARYCustomAlgos.tsv_q25.txt	6.541178824357794e-05
counts(inten<0.17Normalized-SUMMARYCustomAlgos.tsv_var.txt	6.540425578254273e-05
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_q90.txt	6.531763950637709e-05
counts(inten<0.22-SUMMARYCustomAlgos.tsv_max.txt	6.517341644117027e-05
ThicknessThreshold=0.05-SUMMARYCustomAlgos.tsv_q10.txt	6.513645657890827e-05
